23/02/2012 08:59:49	TASTEGGIO	0	3	9800	60876	228308	366	-14	0.18	0.18	0	
23/02/2012 09:00:12	TASTEGGIO	0	4	9800	60876	228308	386	-13	0.05	0.05	0	
23/02/2012 09:00:24	TASTEGGIO	0	4	9800	60876	146359	386	-13	0.05	0.14	44500	
23/02/2012 09:00:51	TASTEGGIO	1	0	9800	60876	101901	229	-7	0.08	0.08	0	
23/02/2012 09:01:03	TASTEGGIO	1	0	9800	60876	146235	229	-7	0.02	0.08	44500	
23/02/2012 09:02:49	TASTEGGIO	1	0	9800	60876	146379	229	-7	0.28	0.34	-24500	
23/02/2012 09:03:15	TASTEGGIO	1	0	9800	60876	170822	255	-28	0.10	0.10	0	
23/02/2012 09:03:26	TASTEGGIO	1	0	9800	60876	146355	255	-28	0.06	0.15	-82000	
23/02/2012 09:03:52	TASTEGGIO	1	0	9800	60876	228297	231	-7	0.07	0.07	0	
23/02/2012 09:04:05	TASTEGGIO	1	0	9800	60876	146352	231	-7	0.02	0.13	82800	
23/02/2012 09:04:30	TASTEGGIO	1	0	9800	60876	63596	228	-2	0.12	0.12	0	
23/02/2012 09:04:51	TASTEGGIO	0	1	9800	60876	63596	239	-1	0.10	0.10	0	
23/02/2012 09:05:12	TASTEGGIO	0	2	9800	60876	63596	255	-1	0.09	0.09	0	
23/02/2012 09:05:24	TASTEGGIO	0	2	9800	60876	146236	255	-1	0.02	0.09	-82000	
23/02/2012 09:07:10	TASTEGGIO	0	2	9800	60876	146280	255	-1	0.30	0.48	-24500	
23/02/2012 09:07:36	TASTEGGIO	1	0	9800	60876	170702	273	-31	0.19	0.19	0	
23/02/2012 09:07:58	TASTEGGIO	0	0	9800	60876	170717	236	-14	0.07	0.07	0	
23/02/2012 09:08:08	TASTEGGIO	0	0	9800	60876	146273	236	-14	0.08	0.46	82800	
23/02/2012 09:08:35	TASTEGGIO	1	0	9800	60876	63518	271	-2	0.44	0.44	0	
23/02/2012 09:08:57	TASTEGGIO	0	1	9800	60876	63517	313	-5	0.38	0.38	0	
23/02/2012 09:09:19	TASTEGGIO	0	2	9800	60876	63517	378	-19	0.19	0.19	0	
23/02/2012 09:09:39	TASTEGGIO	0	0	9800	60876	63517	236	0	0.19	0.19	0	
23/02/2012 09:10:02	TASTEGGIO	0	1	9800	60876	63517	255	0	0.19	0.19	0	
23/02/2012 09:10:23	TASTEGGIO	0	2	9800	60876	63614	293	0	0.20	0.20	0	
23/02/2012 09:10:45	TASTEGGIO	0	3	9800	60876	63614	356	-2	0.18	0.18	0	
23/02/2012 09:11:07	TASTEGGIO	0	4	9800	60876	63614	400	-13	0.06	0.06	0	
23/02/2012 09:11:19	TASTEGGIO	0	4	9800	60876	146153	400	-13	0.18	0.30	-82000	
23/02/2012 09:11:47	TASTEGGIO	1	0	9800	60876	228105	250	-10	0.22	0.22	0	
23/02/2012 09:12:08	TASTEGGIO	0	1	9800	60876	228108	266	-8	0.15	0.15	0	
23/02/2012 09:12:30	TASTEGGIO	0	2	9800	60876	228108	280	-6	0.09	0.09	0	
23/02/2012 09:12:43	TASTEGGIO	0	2	9800	60876	146260	280	-6	0.15	0.15	0	
23/02/2012 09:13:07	TASTEGGIO	1	0	9800	60876	146269	231	-21	0.07	0.07	0	
23/02/2012 09:13:15	TASTEGGIO	1	0	9800	60876	146258	231	-21	0.07	0.16	-82000	
23/02/2012 09:13:42	TASTEGGIO	1	0	9800	60876	228209	232	0	0.16	0.16	0	
23/02/2012 09:14:03	TASTEGGIO	0	1	9800	60876	228226	248	-2	0.14	0.14	0	
23/02/2012 09:14:15	TASTEGGIO	0	1	9800	60876	146289	248	-2	0.06	0.15	-82000	
23/02/2012 09:14:41	TASTEGGIO	1	0	9800	60876	228240	231	-1	0.14	0.14	0	
23/02/2012 09:14:53	TASTEGGIO	1	0	9800	60876	146270	231	-1	0.06	0.15	-82000	
23/02/2012 09:15:19	TASTEGGIO	1	0	9800	60876	228222	231	-1	0.14	0.14	0	
23/02/2012 09:15:32	TASTEGGIO	1	0	9800	60876	146273	231	-1	0.06	0.15	-82000	
23/02/2012 09:15:58	TASTEGGIO	1	0	9800	60876	228225	231	0	0.14	0.14	0	
23/02/2012 09:16:10	TASTEGGIO	1	0	9800	60876	146277	231	0	0.06	0.14	-82000	
23/02/2012 09:16:36	TASTEGGIO	1	0	9800	60876	228229	229	0	0.14	0.14	0	
23/02/2012 09:16:57	TASTEGGIO	0	1	9800	60876	228229	243	-1	0.14	0.14	0	
23/02/2012 09:17:19	TASTEGGIO	0	2	9800	60876	228236	271	-2	0.12	0.12	0	
23/02/2012 09:17:40	TASTEGGIO	0	3	9800	60876	228246	301	-9	0.05	0.05	0	
23/02/2012 09:17:53	TASTEGGIO	0	3	9800	60876	146296	301	-9	0.04	0.14	82800	
23/02/2012 09:18:19	TASTEGGIO	1	0	9800	60876	63534	229	0	0.13	0.13	0	
23/02/2012 09:18:39	TASTEGGIO	0	1	9800	60876	63537	241	0	0.13	0.13	0	
23/02/2012 09:19:02	TASTEGGIO	0	2	9800	60876	63538	267	0	0.13	0.13	0	
23/02/2012 09:19:23	TASTEGGIO	0	3	9800	60876	63540	306	0	0.13	0.13	0	
23/02/2012 09:19:46	TASTEGGIO	0	4	9800	60876	63543	358	-3	0.10	0.10	0	
23/02/2012 09:20:08	TASTEGGIO	0	5	9800	60876	63649	375	-3	0.08	0.08	0	
23/02/2012 09:20:21	TASTEGGIO	0	5	9800	60876	146153	375	-3	0.07	0.10	-24500	
23/02/2012 09:20:47	TASTEGGIO	1	0	9800	60876	170602	224	-19	0.11	0.11	0	
23/02/2012 09:21:09	TASTEGGIO	0	1	9800	60876	170605	211	-11	0.03	0.03	0	
23/02/2012 09:21:19	TASTEGGIO	0	1	9800	60876	146257	211	-11	0.02	0.12	82800	
23/02/2012 09:21:45	TASTEGGIO	1	0	9800	60876	63502	227	0	0.11	0.11	0	
23/02/2012 09:22:04	TASTEGGIO	0	1	9800	60876	63503	237	0	0.12	0.12	0	
23/02/2012 09:22:25	TASTEGGIO	0	2	9800	60876	63506	263	0	0.12	0.12	0	
23/02/2012 09:22:48	TASTEGGIO	0	3	9800	60876	63508	299	0	0.11	0.11	0	
23/02/2012 09:23:09	TASTEGGIO	0	4	9800	60876	63508	339	-1	0.11	0.11	0	
23/02/2012 09:23:33	TASTEGGIO	0	5	9800	60876	63614	394	-2	0.09	0.09	0	
23/02/2012 09:23:45	TASTEGGIO	0	5	9800	60876	146154	394	-2	0.03	0.09	82800	
23/02/2012 09:25:32	TASTEGGIO	0	5	9800	60876	146381	394	-2	0.04	0.16	82800	
23/02/2012 09:25:57	TASTEGGIO	1	0	9800	60876	63622	232	-1	0.15	0.15	0	
23/02/2012 09:26:18	TASTEGGIO	0	1	9800	60876	63625	246	-2	0.14	0.14	0	
23/02/2012 09:26:30	TASTEGGIO	0	1	9800	60876	146249	246	-2	0.03	0.13	82800	
23/02/2012 09:26:56	TASTEGGIO	1	0	9800	60876	63494	228	-1	0.14	0.14	0	
23/02/2012 09:27:17	TASTEGGIO	0	1	9800	60876	63494	243	0	0.14	0.14	0	
23/02/2012 09:27:38	TASTEGGIO	0	2	9800	60876	63494	271	-3	0.12	0.12	0	
23/02/2012 09:28:01	TASTEGGIO	0	3	9800	60876	63494	301	-7	0.05	0.05	0	
23/02/2012 09:28:13	TASTEGGIO	0	3	9800	60876	146247	301	-7	0.04	0.06	-82000	
23/02/2012 09:29:59	TASTEGGIO	0	3	9800	60876	146396	301	-7	0.73	0.76	-24500	
23/02/2012 09:30:27	TASTEGGIO	1	0	9800	60876	170821	309	-29	0.49	0.49	0	
23/02/2012 09:30:50	TASTEGGIO	0	1	9800	60876	170837	340	-31	0.19	0.19	0	
23/02/2012 09:31:13	TASTEGGIO	0	0	9800	60876	170840	236	-1	0.19	0.19	0	
23/02/2012 09:31:37	TASTEGGIO	0	1	9800	60876	170842	255	-2	0.18	0.18	0	
23/02/2012 09:31:59	TASTEGGIO	0	2	9800	60876	170843	289	-2	0.16	0.16	0	
23/02/2012 09:32:23	TASTEGGIO	0	3	9800	60876	170843	331	-18	0.09	0.09	0	
23/02/2012 09:32:34	TASTEGGIO	0	3	9800	60876	146349	331	-18	0.10	0.22	82800	
23/02/2012 09:32:59	TASTEGGIO	1	0	9800	60876	63597	240	-1	0.20	0.20	0	
23/02/2012 09:33:19	TASTEGGIO	0	1	9800	60876	63596	258	-1	0.19	0.19	0	
23/02/2012 09:33:40	TASTEGGIO	0	2	9800	60876	63596	294	-6	0.14	0.14	0	
23/02/2012 09:33:53	TASTEGGIO	0	2	9800	60876	146240	294	-6	0.11	0.15	82800	
23/02/2012 09:34:19	TASTEGGIO	1	0	9800	60876	63486	231	-1	0.14	0.14	0	
23/02/2012 09:34:31	TASTEGGIO	1	0	9800	60876	146239	231	-1	0.11	0.15	82800	
23/02/2012 09:34:57	TASTEGGIO	1	0	9800	60876	63484	231	-1	0.14	0.14	0	
23/02/2012 09:35:09	TASTEGGIO	1	0	9800	60876	146246	231	-1	0.11	0.14	82800	
23/02/2012 09:35:36	TASTEGGIO	1	0	9800	60876	63491	229	0	0.13	0.13	0	
23/02/2012 09:35:56	TASTEGGIO	0	1	9800	60876	63492	241	0	0.13	0.13	0	
23/02/2012 09:36:19	TASTEGGIO	0	2	9800	60876	63493	267	0	0.13	0.13	0	
23/02/2012 09:36:42	TASTEGGIO	0	3	9800	60876	63494	306	-5	0.09	0.09	0	
23/02/2012 09:36:54	TASTEGGIO	0	3	9800	60876	146247	306	-5	0.13	0.14	-44500	
23/02/2012 09:37:20	TASTEGGIO	1	0	9800	60876	190704	229	-19	0.04	0.04	0	
23/02/2012 09:37:31	TASTEGGIO	1	0	9800	60876	146362	229	-19	0.01	0.13	82800	
23/02/2012 09:37:57	TASTEGGIO	1	0	9800	60876	63609	228	-1	0.12	0.12	0	
23/02/2012 09:38:19	TASTEGGIO	0	1	9800	60876	63609	239	0	0.12	0.12	0	
23/02/2012 09:38:41	TASTEGGIO	0	2	9800	60876	63609	263	-1	0.11	0.11	0	
23/02/2012 09:39:02	TASTEGGIO	0	3	9800	60876	63611	293	-2	0.09	0.09	0	
23/02/2012 09:39:15	TASTEGGIO	0	3	9800	60876	146248	293	-2	0.01	0.11	-82000	
23/02/2012 09:39:41	TASTEGGIO	1	0	9800	60876	228202	225	-6	0.05	0.05	0	
23/02/2012 09:39:53	TASTEGGIO	1	0	9800	60876	146361	225	-6	0.06	0.08	82800	
23/02/2012 09:41:39	TASTEGGIO	1	0	9800	60876	146468	225	-6	0.40	0.46	24500	
23/02/2012 09:42:06	TASTEGGIO	1	0	9800	60876	122018	271	-16	0.31	0.31	0	
23/02/2012 09:42:29	TASTEGGIO	0	1	9800	60876	122017	291	-15	0.16	0.16	0	
23/02/2012 09:42:53	TASTEGGIO	0	2	9800	60876	122017	302	-12	0.05	0.05	0	
23/02/2012 09:43:04	TASTEGGIO	0	2	9800	60876	146350	302	-12	0.04	0.11	82800	
23/02/2012 09:43:30	TASTEGGIO	1	0	9800	60876	63598	225	-1	0.11	0.11	0	
23/02/2012 09:43:50	TASTEGGIO	0	1	9800	60876	63597	236	0	0.11	0.11	0	
23/02/2012 09:44:11	TASTEGGIO	0	2	9800	60876	63598	258	-1	0.09	0.09	0	
23/02/2012 09:44:24	TASTEGGIO	0	2	9800	60876	146345	258	-1	0.03	0.11	-82000	
23/02/2012 09:44:51	TASTEGGIO	1	0	9800	60876	228287	225	-10	0.04	0.04	0	
23/02/2012 09:45:03	TASTEGGIO	1	0	9800	60876	146447	225	-10	0.09	0.14	44500	
23/02/2012 09:45:30	TASTEGGIO	1	0	9800	60876	101982	229	-5	0.08	0.08	0	
23/02/2012 09:45:41	TASTEGGIO	1	0	9800	60876	146340	229	-5	0.05	0.10	82800	
23/02/2012 09:46:07	TASTEGGIO	1	0	9800	60876	63584	224	0	0.09	0.09	0	
23/02/2012 09:46:19	TASTEGGIO	1	0	9800	60876	146344	224	0	0.05	0.09	44500	
23/02/2012 09:48:06	TASTEGGIO	1	0	9800	60876	146180	224	0	0.66	0.81	-44500	
23/02/2012 09:48:33	TASTEGGIO	1	0	9800	60876	190625	316	-35	0.49	0.49	0	
23/02/2012 09:48:56	TASTEGGIO	0	1	9800	60876	190625	345	-37	0.15	0.15	0	
23/02/2012 09:49:18	TASTEGGIO	0	0	9800	60876	190625	231	-1	0.15	0.15	0	
23/02/2012 09:49:39	TASTEGGIO	0	1	9800	60876	190626	246	0	0.15	0.15	0	
23/02/2012 09:50:02	TASTEGGIO	0	2	9800	60876	190626	276	-7	0.11	0.11	0	
23/02/2012 09:50:14	TASTEGGIO	0	2	9800	60876	146150	276	-7	0.11	0.23	-82000	
23/02/2012 09:50:40	TASTEGGIO	1	0	9800	60876	228093	241	-11	0.11	0.11	0	
23/02/2012 09:50:52	TASTEGGIO	1	0	9800	60876	146160	241	-11	0.07	0.12	-82000	
23/02/2012 09:51:19	TASTEGGIO	1	0	9800	60876	228107	227	-3	0.08	0.08	0	
23/02/2012 09:51:31	TASTEGGIO	1	0	9800	60876	146148	227	-3	0.06	0.10	44500	
23/02/2012 09:51:57	TASTEGGIO	1	0	9800	60876	101685	224	-9	0.04	0.04	0	
23/02/2012 09:52:09	TASTEGGIO	1	0	9800	60876	146035	224	-9	0.02	0.10	-82000	
23/02/2012 09:52:34	TASTEGGIO	1	0	9800	60876	227988	224	-1	0.08	0.08	0	
23/02/2012 09:52:46	TASTEGGIO	1	0	9800	60876	146153	224	-1	0.02	0.08	-82000	
23/02/2012 09:54:32	TASTEGGIO	1	0	9800	60876	146254	224	-1	0.39	0.47	44500	
23/02/2012 09:54:58	TASTEGGIO	1	0	9800	60876	101795	272	-12	0.37	0.37	0	
23/02/2012 09:55:20	TASTEGGIO	0	1	9800	60876	101794	301	-15	0.22	0.22	0	
23/02/2012 09:55:44	TASTEGGIO	0	2	9800	60876	101794	319	-16	0.08	0.08	0	
23/02/2012 09:55:55	TASTEGGIO	0	2	9800	60876	146151	319	-16	0.14	0.18	82800	
23/02/2012 09:56:22	TASTEGGIO	1	0	9800	60876	63396	234	-1	0.16	0.16	0	
23/02/2012 09:56:42	TASTEGGIO	0	1	9800	60876	63396	248	0	0.15	0.15	0	
23/02/2012 09:57:05	TASTEGGIO	0	2	9800	60876	63396	276	-3	0.12	0.12	0	
23/02/2012 09:57:17	TASTEGGIO	0	2	9800	60876	146139	276	-3	0.15	0.17	-24500	
23/02/2012 09:57:44	TASTEGGIO	1	0	9800	60876	170590	233	-24	0.08	0.08	0	
23/02/2012 09:57:54	TASTEGGIO	1	0	9800	60876	146246	233	-24	0.05	0.12	82800	
23/02/2012 09:58:20	TASTEGGIO	1	0	9800	60876	63490	227	0	0.12	0.12	0	
23/02/2012 09:58:40	TASTEGGIO	0	1	9800	60876	63490	239	0	0.12	0.12	0	
23/02/2012 09:59:01	TASTEGGIO	0	2	9800	60876	63489	263	0	0.11	0.11	0	
23/02/2012 09:59:24	TASTEGGIO	0	3	9800	60876	63489	293	-4	0.06	0.06	0	
23/02/2012 09:59:36	TASTEGGIO	0	3	9800	60876	146143	293	-4	0.06	0.12	-82000	
23/02/2012 10:00:04	TASTEGGIO	1	0	9800	60876	228091	227	-6	0.07	0.07	0	
23/02/2012 10:00:16	TASTEGGIO	1	0	9800	60876	146257	227	-6	0.04	0.08	82800	
23/02/2012 10:02:02	TASTEGGIO	1	0	9800	60876	146269	227	-6	0.55	0.60	-44500	
23/02/2012 10:02:29	TASTEGGIO	1	0	9800	60876	190721	289	-26	0.37	0.37	0	
23/02/2012 10:02:51	TASTEGGIO	0	1	9800	60876	190723	311	-25	0.13	0.13	0	
23/02/2012 10:03:03	TASTEGGIO	0	1	9800	60876	146273	311	-25	0.19	0.22	44500	
23/02/2012 10:03:29	TASTEGGIO	1	0	9800	60876	101815	240	-11	0.14	0.14	0	
23/02/2012 10:03:40	TASTEGGIO	1	0	9800	60876	146147	240	-11	0.12	0.19	82800	
23/02/2012 10:04:07	TASTEGGIO	1	0	9800	60876	63391	236	-1	0.18	0.18	0	
23/02/2012 10:04:28	TASTEGGIO	0	1	9800	60876	63392	253	0	0.17	0.17	0	
23/02/2012 10:04:50	TASTEGGIO	0	2	9800	60876	63392	285	-4	0.12	0.12	0	
23/02/2012 10:05:03	TASTEGGIO	0	2	9800	60876	146146	285	-4	0.07	0.11	82800	
23/02/2012 10:05:28	TASTEGGIO	1	0	9800	60876	63391	225	0	0.12	0.12	0	
23/02/2012 10:05:48	TASTEGGIO	0	1	9800	60876	63390	238	0	0.12	0.12	0	
23/02/2012 10:06:10	TASTEGGIO	0	2	9800	60876	63390	262	0	0.12	0.12	0	
23/02/2012 10:06:31	TASTEGGIO	0	3	9800	60876	63390	298	-4	0.08	0.08	0	
23/02/2012 10:06:44	TASTEGGIO	0	3	9800	60876	146147	298	-4	0.06	0.07	82800	
23/02/2012 10:08:30	TASTEGGIO	0	3	9800	60876	146235	298	-4	0.23	0.26	-82000	
23/02/2012 10:08:56	TASTEGGIO	1	0	9800	60876	228194	245	-12	0.14	0.14	0	
23/02/2012 10:09:09	TASTEGGIO	1	0	9800	60876	146354	245	-12	0.24	0.27	24500	
23/02/2012 10:09:34	TASTEGGIO	1	0	9800	60876	121903	246	-18	0.10	0.10	0	
23/02/2012 10:09:45	TASTEGGIO	1	0	9800	60876	146220	246	-18	0.13	0.21	-82000	
23/02/2012 10:10:12	TASTEGGIO	1	0	9800	60876	228173	238	-6	0.15	0.15	0	
23/02/2012 10:10:33	TASTEGGIO	0	1	9800	60876	228174	248	-5	0.09	0.09	0	
23/02/2012 10:10:45	TASTEGGIO	0	1	9800	60876	146354	248	-5	0.19	0.19	0	
23/02/2012 10:11:09	TASTEGGIO	1	0	9800	60876	146362	236	-26	0.09	0.09	0	
23/02/2012 10:11:18	TASTEGGIO	1	0	9800	60876	146353	236	-26	0.09	0.19	-82000	
23/02/2012 10:11:45	TASTEGGIO	1	0	9800	60876	228298	236	-1	0.19	0.19	0	
23/02/2012 10:12:06	TASTEGGIO	0	1	9800	60876	228298	255	-3	0.16	0.16	0	
23/02/2012 10:12:28	TASTEGGIO	0	2	9800	60876	228299	281	-7	0.09	0.09	0	
23/02/2012 10:12:41	TASTEGGIO	0	2	9800	60876	146350	281	-7	0.04	0.10	-44500	
23/02/2012 10:13:06	TASTEGGIO	1	0	9800	60876	190810	224	-24	0.13	0.13	0	
23/02/2012 10:13:27	TASTEGGIO	0	1	9800	60876	190824	207	-16	0.02	0.02	0	
23/02/2012 10:13:38	TASTEGGIO	0	1	9800	60876	146362	207	-16	0.04	0.10	24500	
23/02/2012 10:14:05	TASTEGGIO	1	0	9800	60876	121913	224	-11	0.05	0.05	0	
23/02/2012 10:14:15	TASTEGGIO	1	0	9800	60876	146236	224	-11	0.08	0.10	-24500	
23/02/2012 10:14:42	TASTEGGIO	1	0	9800	60876	170682	224	-28	0.16	0.16	0	
23/02/2012 10:15:04	TASTEGGIO	0	1	9800	60876	170682	198	-17	0.02	0.02	0	
23/02/2012 10:15:14	TASTEGGIO	0	1	9800	60876	146355	198	-17	0.02	0.10	-82000	
23/02/2012 10:15:40	TASTEGGIO	1	0	9800	60876	228298	224	-5	0.03	0.03	0	
23/02/2012 10:15:53	TASTEGGIO	1	0	9800	60876	146355	224	-5	0.04	0.06	-24500	
23/02/2012 10:17:37	TASTEGGIO	1	0	9800	60876	146383	224	-5	0.37	0.44	44500	
23/02/2012 10:18:03	TASTEGGIO	1	0	9800	60876	101930	268	-10	0.36	0.36	0	
23/02/2012 10:18:25	TASTEGGIO	0	1	9800	60876	101932	297	-14	0.23	0.23	0	
23/02/2012 10:18:49	TASTEGGIO	0	2	9800	60876	101933	317	-13	0.09	0.09	0	
23/02/2012 10:19:01	TASTEGGIO	0	2	9800	60876	146245	317	-13	0.12	0.17	-44500	
23/02/2012 10:19:27	TASTEGGIO	1	0	9800	60876	190697	233	-23	0.07	0.07	0	
23/02/2012 10:19:38	TASTEGGIO	1	0	9800	60876	146358	233	-23	0.09	0.18	82800	
23/02/2012 10:20:05	TASTEGGIO	1	0	9800	60876	63605	234	-1	0.17	0.17	0	
23/02/2012 10:20:26	TASTEGGIO	0	1	9800	60876	63604	250	-1	0.16	0.16	0	
23/02/2012 10:20:49	TASTEGGIO	0	2	9800	60876	63604	280	-3	0.13	0.13	0	
23/02/2012 10:21:01	TASTEGGIO	0	2	9800	60876	146233	280	-3	0.06	0.13	82800	
23/02/2012 10:21:28	TASTEGGIO	1	0	9800	60876	63478	228	0	0.13	0.13	0	
23/02/2012 10:21:48	TASTEGGIO	0	1	9800	60876	63477	241	0	0.13	0.13	0	
23/02/2012 10:22:11	TASTEGGIO	0	2	9800	60876	63477	267	0	0.13	0.13	0	
23/02/2012 10:22:32	TASTEGGIO	0	3	9800	60876	63477	306	-5	0.09	0.09	0	
23/02/2012 10:22:45	TASTEGGIO	0	3	9800	60876	146236	306	-5	0.03	0.11	-82000	
23/02/2012 10:23:12	TASTEGGIO	1	0	9800	60876	228190	225	-9	0.03	0.03	0	
23/02/2012 10:23:24	TASTEGGIO	1	0	9800	60876	146366	225	-9	0.10	0.13	24500	
23/02/2012 10:23:51	TASTEGGIO	1	0	9800	60876	121917	228	-12	0.03	0.03	0	
23/02/2012 10:24:01	TASTEGGIO	1	0	9800	60876	146238	228	-12	0.07	0.09	82800	
23/02/2012 10:25:48	TASTEGGIO	1	0	9800	60876	146288	228	-12	0.65	0.70	24500	
23/02/2012 10:26:15	TASTEGGIO	1	0	9800	60876	121840	301	-22	0.47	0.47	0	
23/02/2012 10:26:38	TASTEGGIO	0	1	9800	60876	121839	332	-25	0.21	0.21	0	
23/02/2012 10:27:00	TASTEGGIO	0	0	9800	60876	121839	238	0	0.22	0.22	0	
23/02/2012 10:27:23	TASTEGGIO	0	1	9800	60876	121839	261	0	0.22	0.22	0	
23/02/2012 10:27:45	TASTEGGIO	0	2	9800	60876	121839	305	-3	0.19	0.19	0	
23/02/2012 10:28:09	TASTEGGIO	0	3	9800	60876	121838	354	-23	0.03	0.03	0	
23/02/2012 10:28:20	TASTEGGIO	0	3	9800	60876	146147	354	-23	0.06	0.26	-82000	
23/02/2012 10:28:46	TASTEGGIO	1	0	9800	60876	228097	245	-12	0.16	0.16	0	
23/02/2012 10:29:07	TASTEGGIO	0	1	9800	60876	228099	254	-8	0.08	0.08	0	
23/02/2012 10:29:19	TASTEGGIO	0	1	9800	60876	146251	254	-8	0.06	0.29	82800	
23/02/2012 10:29:46	TASTEGGIO	1	0	9800	60876	63497	249	-3	0.26	0.26	0	
23/02/2012 10:30:07	TASTEGGIO	0	1	9800	60876	63496	272	-2	0.24	0.24	0	
23/02/2012 10:30:28	TASTEGGIO	0	2	9800	60876	63496	316	-11	0.13	0.13	0	
23/02/2012 10:30:41	TASTEGGIO	0	2	9800	60876	146141	316	-11	0.11	0.14	24500	
23/02/2012 10:31:07	TASTEGGIO	1	0	9800	60876	121690	229	-25	0.12	0.12	0	
23/02/2012 10:31:30	TASTEGGIO	0	1	9800	60876	121689	218	-6	0.07	0.07	0	
23/02/2012 10:31:40	TASTEGGIO	0	1	9800	60876	146144	218	-6	0.09	0.20	82800	
23/02/2012 10:32:07	TASTEGGIO	1	0	9800	60876	63390	237	0	0.20	0.20	0	
23/02/2012 10:32:29	TASTEGGIO	0	1	9800	60876	63392	257	0	0.20	0.20	0	
23/02/2012 10:32:51	TASTEGGIO	0	2	9800	60876	63395	297	-2	0.18	0.18	0	
23/02/2012 10:33:14	TASTEGGIO	0	3	9800	60876	63398	345	-12	0.07	0.07	0	
23/02/2012 10:33:26	TASTEGGIO	0	3	9800	60876	146152	345	-12	0.07	0.13	-82000	
23/02/2012 10:33:52	TASTEGGIO	1	0	9800	60876	228098	228	-3	0.11	0.11	0	
23/02/2012 10:34:13	TASTEGGIO	0	1	9800	60876	228106	237	0	0.11	0.11	0	
23/02/2012 10:34:35	TASTEGGIO	0	2	9800	60876	228125	259	-3	0.09	0.09	0	
23/02/2012 10:34:47	TASTEGGIO	0	2	9800	60876	146314	259	-3	0.04	0.09	-44500	
23/02/2012 10:36:34	TASTEGGIO	0	2	9800	60876	146281	259	-3	0.59	0.59	0	
23/02/2012 10:36:59	TASTEGGIO	1	0	9800	60876	146297	287	-27	0.33	0.33	0	
23/02/2012 10:37:22	TASTEGGIO	0	1	9800	60876	146297	305	-23	0.11	0.11	0	
23/02/2012 10:37:30	TASTEGGIO	0	1	9800	60876	146272	305	-23	0.11	0.24	82800	
23/02/2012 10:37:56	TASTEGGIO	1	0	9800	60876	63517	242	-1	0.23	0.23	0	
23/02/2012 10:38:17	TASTEGGIO	0	1	9800	60876	63517	264	-2	0.21	0.21	0	
23/02/2012 10:38:39	TASTEGGIO	0	2	9800	60876	63516	302	-6	0.15	0.15	0	
23/02/2012 10:39:00	TASTEGGIO	0	3	9800	60876	63516	320	-5	0.10	0.10	0	
23/02/2012 10:39:12	TASTEGGIO	0	3	9800	60876	146154	320	-5	0.07	0.23	-82000	
23/02/2012 10:39:39	TASTEGGIO	1	0	9800	60876	228105	241	-10	0.15	0.15	0	
23/02/2012 10:40:00	TASTEGGIO	0	1	9800	60876	228106	250	-7	0.06	0.06	0	
23/02/2012 10:40:12	TASTEGGIO	0	1	9800	60876	146245	250	-7	0.04	0.12	82800	
23/02/2012 10:40:38	TASTEGGIO	1	0	9800	60876	63490	227	0	0.11	0.11	0	
23/02/2012 10:40:59	TASTEGGIO	0	1	9800	60876	63490	237	0	0.11	0.11	0	
23/02/2012 10:41:19	TASTEGGIO	0	2	9800	60876	63491	259	0	0.10	0.10	0	
23/02/2012 10:41:40	TASTEGGIO	0	3	9800	60876	63493	286	-1	0.09	0.09	0	
23/02/2012 10:41:53	TASTEGGIO	0	3	9800	60876	146153	286	-1	0.03	0.10	82800	
23/02/2012 10:42:19	TASTEGGIO	1	0	9800	60876	63400	224	0	0.09	0.09	0	
23/02/2012 10:42:31	TASTEGGIO	1	0	9800	60876	146151	224	0	0.03	0.10	82800	
23/02/2012 10:42:57	TASTEGGIO	1	0	9800	60876	63397	224	0	0.09	0.09	0	
23/02/2012 10:43:10	TASTEGGIO	1	0	9800	60876	146151	224	0	0.03	0.10	82800	
23/02/2012 10:43:36	TASTEGGIO	1	0	9800	60876	63397	224	0	0.09	0.09	0	
23/02/2012 10:43:48	TASTEGGIO	1	0	9800	60876	146150	224	0	0.03	0.11	82800	
23/02/2012 10:44:14	TASTEGGIO	1	0	9800	60876	63396	225	0	0.09	0.09	0	
23/02/2012 10:44:26	TASTEGGIO	1	0	9800	60876	146153	225	0	0.03	0.10	82800	
23/02/2012 10:44:53	TASTEGGIO	1	0	9800	60876	63400	224	0	0.09	0.09	0	
23/02/2012 10:45:05	TASTEGGIO	1	0	9800	60876	146154	224	0	0.03	0.10	82800	
23/02/2012 10:45:31	TASTEGGIO	1	0	9800	60876	63399	224	0	0.09	0.09	0	
23/02/2012 10:45:43	TASTEGGIO	1	0	9800	60876	146153	224	0	0.03	0.10	82800	
23/02/2012 10:46:09	TASTEGGIO	1	0	9800	60876	63398	224	0	0.09	0.09	0	
23/02/2012 10:46:22	TASTEGGIO	1	0	9800	60876	146155	224	0	0.03	0.09	82800	
23/02/2012 10:48:08	TASTEGGIO	1	0	9800	60876	146280	224	0	0.15	0.23	44500	
23/02/2012 10:48:34	TASTEGGIO	1	0	9800	60876	101812	241	-7	0.16	0.16	0	
23/02/2012 10:48:55	TASTEGGIO	0	1	9800	60876	101814	252	-4	0.12	0.12	0	
