20/07/2011 15:56:58	TASTEGGIO	1	0	6400	47542	77990	229	-1	0.12	0.12	0	
20/07/2011 15:57:18	TASTEGGIO	0	1	6400	47542	77985	239	0	0.12	0.12	0	
20/07/2011 15:57:40	TASTEGGIO	0	1	6400	47542	77979	275	-6	0.08	0.08	0	
20/07/2011 15:57:49	TASTEGGIO	0	1	6400	47542	102443	275	-6	0.07	0.08	44500	
20/07/2011 15:59:55	TASTEGGIO	0	1	6400	47543	102483	275	-6	0.03	0.06	-44500	
20/07/2011 16:02:03	TASTEGGIO	0	1	6400	47543	102484	275	-6	0.12	0.13	44500	
20/07/2011 16:02:27	TASTEGGIO	1	0	6400	47543	58023	228	-3	0.09	0.09	0	
20/07/2011 16:02:48	TASTEGGIO	0	1	6400	47543	58019	234	-1	0.08	0.08	0	
20/07/2011 16:02:59	TASTEGGIO	0	1	6400	47543	102355	234	-1	0.09	0.11	-24500	
20/07/2011 16:03:24	TASTEGGIO	1	0	6400	47543	126804	225	-9	0.05	0.05	0	
20/07/2011 16:03:33	TASTEGGIO	1	0	6400	47543	102487	225	-9	0.02	0.09	-44500	
20/07/2011 16:03:58	TASTEGGIO	1	0	6400	47543	146904	223	-7	0.01	0.01	0	
20/07/2011 16:04:08	TASTEGGIO	1	0	6400	47543	102491	223	-7	0.06	0.06	0	
20/07/2011 16:06:17	TASTEGGIO	1	0	6400	47543	102584	223	-7	0.12	0.14	24500	
20/07/2011 16:06:42	TASTEGGIO	1	0	6400	47543	78114	229	-6	0.08	0.08	0	
20/07/2011 16:06:52	TASTEGGIO	1	0	6400	47543	102453	229	-6	0.09	0.09	0	
20/07/2011 16:07:15	TASTEGGIO	1	0	6400	47543	102451	223	-7	0.03	0.03	0	
20/07/2011 16:07:23	TASTEGGIO	1	0	6400	47543	102454	223	-7	0.03	0.05	24500	
20/07/2011 16:09:36	TASTEGGIO	1	0	6400	47543	102580	223	-7	0.09	0.09	44500	
20/07/2011 16:10:01	TASTEGGIO	1	0	6400	47543	58110	223	-2	0.06	0.06	0	
20/07/2011 16:10:11	TASTEGGIO	1	0	6400	47543	102453	223	-2	0.08	0.08	0	
20/07/2011 16:12:17	TASTEGGIO	1	0	6400	47543	102581	223	-2	0.13	0.18	24500	
20/07/2011 16:12:41	TASTEGGIO	1	0	6400	47543	78114	234	-5	0.12	0.12	0	
20/07/2011 16:12:51	TASTEGGIO	1	0	6400	47543	102456	234	-5	0.09	0.13	44500	
20/07/2011 16:13:15	TASTEGGIO	1	0	6400	47543	57993	228	-2	0.11	0.11	0	
20/07/2011 16:13:35	TASTEGGIO	0	1	6400	47543	57989	237	-2	0.10	0.10	0	
20/07/2011 16:13:57	TASTEGGIO	0	1	6400	47543	57985	264	-2	0.08	0.08	0	
20/07/2011 16:14:07	TASTEGGIO	0	1	6400	47543	102432	264	-2	0.06	0.09	44500	
20/07/2011 16:14:31	TASTEGGIO	1	0	6400	47543	57977	223	-2	0.08	0.08	0	
20/07/2011 16:14:41	TASTEGGIO	1	0	6400	47543	102432	223	-2	0.08	0.09	24500	
20/07/2011 16:15:06	TASTEGGIO	1	0	6400	47543	77989	223	-2	0.07	0.07	0	
20/07/2011 16:15:16	TASTEGGIO	1	0	6400	47543	102433	223	-2	0.06	0.07	-24500	
20/07/2011 16:17:14	TASTEGGIO	1	0	6400	47543	102489	223	-2	0.08	0.11	-44500	
20/07/2011 16:17:38	TASTEGGIO	1	0	6400	47543	146908	225	-7	0.04	0.04	0	
20/07/2011 16:17:49	TASTEGGIO	1	0	6400	47543	102492	225	-7	0.05	0.05	0	
20/07/2011 16:19:55	TASTEGGIO	1	0	6400	47543	102588	225	-7	0.10	0.12	-24500	
20/07/2011 16:20:20	TASTEGGIO	1	0	6400	47543	127041	227	-9	0.04	0.04	0	
20/07/2011 16:20:29	TASTEGGIO	1	0	6400	47543	102587	227	-9	0.04	0.06	24500	
20/07/2011 16:22:26	TASTEGGIO	1	0	6400	47543	102401	227	-9	0.14	0.18	44500	
20/07/2011 16:22:50	TASTEGGIO	1	0	6400	47543	57918	234	-6	0.22	0.22	0	
20/07/2011 16:23:11	TASTEGGIO	0	1	6400	47543	57916	286	-8	0.14	0.14	0	
20/07/2011 16:23:22	TASTEGGIO	0	1	6400	47543	102255	286	-8	0.11	0.15	44500	
20/07/2011 16:23:46	TASTEGGIO	1	0	6400	47543	57793	231	0	0.14	0.14	0	
20/07/2011 16:23:56	TASTEGGIO	1	0	6400	47543	102243	231	0	0.11	0.15	44500	
20/07/2011 16:24:21	TASTEGGIO	1	0	6400	47543	57783	231	0	0.14	0.14	0	
20/07/2011 16:24:31	TASTEGGIO	1	0	6400	47543	102233	231	0	0.11	0.15	44500	
20/07/2011 16:24:56	TASTEGGIO	1	0	6400	47543	57775	231	0	0.14	0.14	0	
20/07/2011 16:25:06	TASTEGGIO	1	0	6400	47543	102235	231	0	0.11	0.13	44500	
20/07/2011 16:25:31	TASTEGGIO	1	0	6400	47543	57791	228	0	0.13	0.13	0	
20/07/2011 16:25:51	TASTEGGIO	0	1	6400	47543	57784	254	0	0.13	0.13	0	
20/07/2011 16:26:12	TASTEGGIO	0	1	6400	47543	57777	293	-2	0.09	0.09	0	
20/07/2011 16:26:22	TASTEGGIO	0	1	6400	47543	102228	293	-2	0.08	0.10	24500	
20/07/2011 16:26:47	TASTEGGIO	1	0	6400	47543	77779	224	-4	0.06	0.06	0	
20/07/2011 16:26:56	TASTEGGIO	1	0	6400	47543	102222	224	-4	0.06	0.07	24500	
20/07/2011 16:29:00	TASTEGGIO	1	0	6400	47543	102491	224	-4	0.06	0.15	-44500	
20/07/2011 16:29:24	TASTEGGIO	1	0	6400	47543	146909	231	-8	0.09	0.09	0	
20/07/2011 16:29:35	TASTEGGIO	1	0	6400	47543	102497	231	-8	0.04	0.08	-44500	
20/07/2011 16:31:31	TASTEGGIO	1	0	6400	47543	102585	231	-8	0.09	0.11	24500	
20/07/2011 16:31:56	TASTEGGIO	1	0	6400	47543	78110	225	-5	0.06	0.06	0	
20/07/2011 16:32:06	TASTEGGIO	1	0	6400	47543	102455	225	-5	0.07	0.07	24500	
20/07/2011 16:34:19	TASTEGGIO	1	0	6400	47543	102583	225	-5	0.20	0.44	44500	
20/07/2011 16:34:44	TASTEGGIO	1	0	6400	47543	58113	268	-4	0.38	0.38	0	
20/07/2011 16:35:05	TASTEGGIO	0	1	6400	47543	58107	300	-3	0.33	0.33	0	
20/07/2011 16:35:26	TASTEGGIO	0	2	6400	47543	58105	357	-15	0.19	0.19	0	
20/07/2011 16:35:48	TASTEGGIO	0	3	6400	47543	58102	375	-11	0.09	0.09	0	
20/07/2011 16:35:59	TASTEGGIO	0	3	6400	47543	102447	375	-11	0.06	0.14	-44500	
20/07/2011 16:36:24	TASTEGGIO	1	0	6400	47543	146868	229	-7	0.07	0.07	0	
20/07/2011 16:36:34	TASTEGGIO	1	0	6400	47543	102584	229	-7	0.05	0.13	24500	
20/07/2011 16:37:00	TASTEGGIO	1	0	6400	47543	78120	228	-4	0.08	0.08	0	
20/07/2011 16:37:09	TASTEGGIO	1	0	6400	47543	102447	228	-4	0.02	0.10	44500	
20/07/2011 16:38:25	ALARM 17	proc 12 prog 10 step 47	LavoroTerminato
20/07/2011 16:44:13	ALARM 406		
21/07/2011 07:23:13	ALARM 401		
21/07/2011 07:23:15	INIT OK
21/07/2011 07:27:36	TASTEGGIO	0	0	8000	53817	121893	0	0	0.12	0.12	0	
21/07/2011 07:28:00	TASTEGGIO	1	0	8000	53817	121923	227	-57	0.44	0.44	0	
21/07/2011 07:28:14	TASTEGGIO	0	1	8000	53817	121919	65	-1	0.41	0.41	0	
21/07/2011 07:28:36	TASTEGGIO	0	1	8000	53817	121922	179	-12	0.30	0.30	0	
21/07/2011 07:28:57	TASTEGGIO	0	2	8000	53817	121922	210	-31	0.03	0.03	0	
21/07/2011 07:29:05	TASTEGGIO	0	2	8000	53817	121880	210	-31	0.02	0.05	44500	
21/07/2011 07:31:05	TASTEGGIO	0	2	8000	53817	122389	210	-31	0.06	0.08	24500	
21/07/2011 07:33:16	TASTEGGIO	0	2	8000	53817	122620	210	-31	0.11	0.11	0	
21/07/2011 07:33:40	TASTEGGIO	1	0	8000	53817	122648	225	-62	0.50	0.50	0	
21/07/2011 07:33:54	TASTEGGIO	0	1	8000	53817	122645	0	-1	0.48	0.48	0	
21/07/2011 07:34:12	TASTEGGIO	0	1	8000	53817	122645	138	-2	0.44	0.44	0	
21/07/2011 07:34:35	TASTEGGIO	0	1	8000	53817	122646	258	-81	0.37	0.37	0	
21/07/2011 07:34:57	TASTEGGIO	0	1	8000	53817	122646	226	-36	0.04	0.04	0	
21/07/2011 07:35:05	TASTEGGIO	0	1	8000	53817	122609	226	-36	0.04	0.07	-44500	
21/07/2011 07:37:00	TASTEGGIO	0	1	8000	53817	122384	226	-36	0.11	0.11	0	
21/07/2011 07:37:23	TASTEGGIO	1	0	8000	53817	122391	225	-54	0.43	0.43	0	
21/07/2011 07:37:37	TASTEGGIO	0	1	8000	53817	122391	56	-1	0.42	0.42	0	
21/07/2011 07:37:58	TASTEGGIO	0	1	8000	53817	122391	179	-10	0.31	0.31	0	
21/07/2011 07:38:18	TASTEGGIO	0	2	8000	53817	122391	211	-27	0.11	0.11	0	
21/07/2011 07:38:39	TASTEGGIO	0	0	8000	53817	122391	225	-56	0.45	0.45	0	
21/07/2011 07:38:52	TASTEGGIO	0	1	8000	53817	122391	40	-1	0.42	0.42	0	
21/07/2011 07:39:12	TASTEGGIO	0	1	8000	53817	122404	157	-5	0.37	0.37	0	
21/07/2011 07:39:34	TASTEGGIO	0	2	8000	53817	122404	222	-35	0.04	0.04	0	
21/07/2011 07:39:42	TASTEGGIO	0	2	8000	53817	122366	222	-35	0.03	0.05	-24500	
21/07/2011 07:41:39	TASTEGGIO	0	2	8000	53817	120692	222	-35	0.08	0.08	0	
21/07/2011 07:43:49	TASTEGGIO	0	2	8000	53817	120482	222	-35	0.10	0.14	-44500	
21/07/2011 07:44:14	TASTEGGIO	1	0	8000	53817	164874	229	-42	0.28	0.28	0	
21/07/2011 07:44:34	TASTEGGIO	0	1	8000	53817	164878	173	-9	0.18	0.18	0	
21/07/2011 07:44:54	TASTEGGIO	0	2	8000	53817	164882	189	-11	0.08	0.08	0	
21/07/2011 07:45:04	TASTEGGIO	0	2	8000	53817	120467	189	-11	0.11	0.11	0	
21/07/2011 07:45:28	TASTEGGIO	1	0	8000	53817	120481	225	-47	0.35	0.35	0	
21/07/2011 07:45:45	TASTEGGIO	0	1	8000	53817	120481	113	-2	0.33	0.33	0	
21/07/2011 07:46:05	TASTEGGIO	0	1	8000	53817	120481	206	-19	0.13	0.13	0	
21/07/2011 07:46:26	TASTEGGIO	0	0	8000	53817	120481	228	-40	0.26	0.26	0	
21/07/2011 07:46:47	TASTEGGIO	0	1	8000	53817	120481	176	-10	0.13	0.13	0	
21/07/2011 07:47:08	TASTEGGIO	0	0	8000	53817	120481	228	-48	0.36	0.36	0	
21/07/2011 07:47:27	TASTEGGIO	0	1	8000	53817	120481	128	-4	0.31	0.31	0	
21/07/2011 07:47:47	TASTEGGIO	0	2	8000	53817	120482	181	-11	0.20	0.20	0	
21/07/2011 07:48:08	TASTEGGIO	0	3	8000	53817	120481	203	-23	0.05	0.05	0	
21/07/2011 07:48:16	TASTEGGIO	0	3	8000	53817	120470	203	-23	0.06	0.08	24500	
21/07/2011 07:50:06	TASTEGGIO	0	3	8000	53817	122379	203	-23	0.10	0.10	0	
21/07/2011 07:50:30	TASTEGGIO	1	0	8000	53817	122386	224	-56	0.47	0.47	0	
21/07/2011 07:50:44	TASTEGGIO	0	1	8000	53817	122386	3	-2	0.45	0.45	0	
21/07/2011 07:51:04	TASTEGGIO	0	1	8000	53817	122386	132	-2	0.42	0.42	0	
21/07/2011 07:51:25	TASTEGGIO	0	1	8000	53817	122386	249	-67	0.29	0.29	0	
21/07/2011 07:51:46	TASTEGGIO	0	1	8000	53817	122386	228	-49	0.27	0.27	0	
21/07/2011 07:52:08	TASTEGGIO	0	1	8000	53817	122386	202	-31	0.13	0.13	0	
21/07/2011 07:52:29	TASTEGGIO	0	1	8000	53817	122386	195	-28	0.19	0.19	0	
21/07/2011 07:52:50	TASTEGGIO	0	1	8000	53817	122386	167	-7	0.10	0.10	0	
21/07/2011 07:53:11	TASTEGGIO	0	2	8000	53817	122386	174	-3	0.07	0.07	0	
21/07/2011 07:53:19	TASTEGGIO	0	2	8000	53817	122362	174	-3	0.08	0.08	0	
21/07/2011 07:55:36	TASTEGGIO	0	2	8000	53817	119276	174	-3	0.14	0.14	0	
21/07/2011 07:55:59	TASTEGGIO	1	0	8000	53817	119290	229	-46	0.36	0.36	0	
21/07/2011 07:56:18	TASTEGGIO	0	1	8000	53817	119291	136	-2	0.33	0.33	0	
21/07/2011 07:56:40	TASTEGGIO	0	1	8000	53817	119291	226	-30	0.10	0.10	0	
21/07/2011 07:57:01	TASTEGGIO	0	0	8000	53817	119291	224	-46	0.35	0.35	0	
21/07/2011 07:57:16	TASTEGGIO	0	1	8000	53817	119291	101	-2	0.32	0.32	0	
21/07/2011 07:57:37	TASTEGGIO	0	1	8000	53817	119291	188	-9	0.24	0.24	0	
21/07/2011 07:57:57	TASTEGGIO	0	2	8000	53817	119291	213	-15	0.11	0.11	0	
21/07/2011 07:58:18	TASTEGGIO	0	0	8000	53817	119291	225	-31	0.20	0.20	0	
21/07/2011 07:58:39	TASTEGGIO	0	1	8000	53817	119291	188	-17	0.08	0.08	0	
21/07/2011 07:58:48	TASTEGGIO	0	1	8000	53817	119258	188	-17	0.08	0.08	0	
21/07/2011 08:00:45	TASTEGGIO	0	1	8000	53817	122280	188	-17	0.06	0.07	44500	
21/07/2011 08:02:42	TASTEGGIO	0	1	8000	53817	122192	188	-17	0.07	0.08	-44500	
21/07/2011 08:04:36	TASTEGGIO	0	1	8000	53817	121779	188	-17	0.05	0.05	0	
21/07/2011 08:06:39	TASTEGGIO	0	1	8000	53817	122622	188	-17	0.09	0.09	0	
21/07/2011 08:08:35	TASTEGGIO	0	1	8000	53817	122106	188	-17	0.05	0.05	-44500	
21/07/2011 08:10:36	TASTEGGIO	0	1	8000	53817	122501	188	-17	0.13	0.14	-24500	
21/07/2011 08:11:02	TASTEGGIO	1	0	8000	53817	146944	229	-62	0.48	0.48	0	
21/07/2011 08:11:15	TASTEGGIO	0	1	8000	53817	146954	64	-2	0.47	0.47	0	
21/07/2011 08:11:36	TASTEGGIO	0	1	8000	53817	146964	202	-28	0.19	0.19	0	
21/07/2011 08:11:57	TASTEGGIO	0	0	8000	53817	146970	236	-61	0.44	0.44	0	
21/07/2011 08:12:16	TASTEGGIO	0	1	8000	53817	146974	134	-5	0.38	0.38	0	
21/07/2011 08:12:38	TASTEGGIO	0	2	8000	53817	146977	199	-20	0.18	0.18	0	
21/07/2011 08:12:59	TASTEGGIO	0	0	8000	53817	146977	234	-46	0.31	0.31	0	
21/07/2011 08:13:20	TASTEGGIO	0	1	8000	53817	146977	180	-21	0.14	0.14	0	
21/07/2011 08:13:41	TASTEGGIO	0	0	8000	53817	146977	229	-46	0.33	0.33	0	
21/07/2011 08:14:01	TASTEGGIO	0	1	8000	53817	146977	151	-10	0.22	0.22	0	
21/07/2011 08:14:23	TASTEGGIO	0	2	8000	53817	146977	171	-8	0.14	0.14	0	
21/07/2011 08:14:43	TASTEGGIO	0	3	8000	53817	146977	186	-9	0.07	0.07	0	
21/07/2011 08:14:53	TASTEGGIO	0	3	8000	53817	122493	186	-9	0.08	0.08	0	
21/07/2011 08:16:51	TASTEGGIO	0	3	8000	53817	120090	186	-9	0.03	0.05	-44500	
21/07/2011 08:18:47	TASTEGGIO	0	3	8000	53817	120484	186	-9	0.18	0.18	0	
21/07/2011 08:19:11	TASTEGGIO	1	0	8000	53817	120509	234	-47	0.29	0.29	0	
21/07/2011 08:19:32	TASTEGGIO	0	1	8000	53817	120508	187	-15	0.13	0.13	0	
21/07/2011 08:19:40	TASTEGGIO	0	1	8000	53817	120473	187	-15	0.14	0.14	0	
21/07/2011 08:20:04	TASTEGGIO	1	0	8000	53817	120485	229	-48	0.35	0.35	0	
21/07/2011 08:20:23	TASTEGGIO	0	1	8000	53817	120485	141	-5	0.29	0.29	0	
21/07/2011 08:20:43	TASTEGGIO	0	2	8000	53817	120485	189	-8	0.21	0.21	0	
21/07/2011 08:21:06	TASTEGGIO	0	3	8000	53817	120485	215	-8	0.09	0.09	0	
21/07/2011 08:21:13	TASTEGGIO	0	3	8000	53817	120466	215	-8	0.09	0.11	44500	
21/07/2011 08:21:38	TASTEGGIO	1	0	8000	53817	76012	225	-20	0.12	0.12	0	
21/07/2011 08:21:59	TASTEGGIO	0	1	8000	53817	76010	211	-16	0.07	0.07	0	
21/07/2011 08:22:09	TASTEGGIO	0	1	8000	53817	120369	211	-16	0.06	0.08	44500	
21/07/2011 08:24:06	TASTEGGIO	0	1	8000	53817	122391	211	-16	0.05	0.07	-24500	
21/07/2011 08:26:03	TASTEGGIO	0	1	8000	53817	122619	211	-16	0.25	0.25	0	
21/07/2011 08:26:27	TASTEGGIO	1	0	8000	53817	122644	243	-65	0.41	0.41	0	
21/07/2011 08:26:48	TASTEGGIO	0	1	8000	53817	122647	175	-15	0.23	0.23	0	
21/07/2011 08:27:09	TASTEGGIO	0	2	8000	53817	122645	193	-23	0.06	0.06	0	
21/07/2011 08:27:17	TASTEGGIO	0	2	8000	53817	122611	193	-23	0.06	0.09	44500	
21/07/2011 08:29:06	TASTEGGIO	0	2	8000	53817	122283	193	-23	0.11	0.14	-44500	
21/07/2011 08:29:30	TASTEGGIO	1	0	8000	53817	166701	229	-46	0.32	0.32	0	
21/07/2011 08:29:50	TASTEGGIO	0	1	8000	53817	166711	155	-6	0.25	0.25	0	
21/07/2011 08:30:09	TASTEGGIO	0	2	8000	53817	166719	182	-11	0.15	0.15	0	
21/07/2011 08:30:29	TASTEGGIO	0	3	8000	53817	166726	197	-21	0.10	0.10	0	
21/07/2011 08:30:49	TASTEGGIO	0	1	8000	53817	166732	190	-21	0.13	0.13	0	
21/07/2011 08:31:09	TASTEGGIO	0	1	8000	53817	166738	173	-5	0.06	0.06	0	
21/07/2011 08:31:20	TASTEGGIO	0	1	8000	53817	122291	173	-5	0.03	0.06	-44500	
21/07/2011 08:32:16	ALARM 17	proc 12 prog 10 step 47	LavoroTerminato
21/07/2011 08:35:38	TASTEGGIO	0	1	8000	53817	91485	173	-5	0.04	0.04	-24500	
21/07/2011 08:37:46	TASTEGGIO	0	1	8000	53817	90993	173	-5	0.07	0.07	24500	
21/07/2011 08:39:45	TASTEGGIO	0	1	8000	53817	91453	173	-5	0.07	0.07	24500	
21/07/2011 08:41:37	TASTEGGIO	0	1	8000	53817	91992	173	-5	0.07	0.07	-44500	
21/07/2011 08:43:44	TASTEGGIO	0	1	8000	53816	91895	173	-5	0.02	0.04	-44500	
21/07/2011 08:44:55	ALARM 17	proc 12 prog 10 step 47	LavoroTerminato
22/07/2011 09:45:47	ALARM 401		
22/07/2011 09:45:49	INIT OK
22/07/2011 10:29:14	ALARM 401		
22/07/2011 10:31:04	ALARM 23	proc 12 prog 131 step 24	Pressa non su
22/07/2011 10:32:36	ALARM 401		
22/07/2011 10:54:37	ALARM 23	proc 12 prog 130 step 24	Pressa non su
22/07/2011 10:55:07	ALARM 401		
22/07/2011 15:13:45	ALARM 23	proc 12 prog 131 step 24	Pressa non su
22/07/2011 15:13:53	ALARM 23	proc 12 prog 131 step 24	Pressa non su
22/07/2011 15:14:15	ALARM 401		
22/07/2011 15:25:01	ALARM 401		
22/07/2011 15:25:02	INIT OK
22/07/2011 16:07:27	ALARM 401		
22/07/2011 16:07:29	INIT OK
22/07/2011 16:58:13	ALARM 401		
22/07/2011 16:58:18	INIT OK
22/07/2011 16:58:49	ALARM 401		
22/07/2011 16:58:49	ALARM 401		
22/07/2011 16:58:51	ALARM 401		
22/07/2011 16:58:52	ALARM 401		
22/07/2011 16:59:30	ALARM 401		
22/07/2011 16:59:30	ALARM 401		
22/07/2011 16:59:31	ALARM 401		
22/07/2011 16:59:32	ALARM 401		
22/07/2011 17:00:11	ALARM 802	proc 12 prog 119 step 2	piece diameter = 0.00 mm
22/07/2011 17:02:59	TASTEGGIO	0	0	10000	36005	107892	0	0	0.08	0.09	-44500	
22/07/2011 17:03:45	TASTEGGIO	0	0	10000	36005	152352	0	0	0.08	0.08	0	
22/07/2011 17:04:33	ALARM 401		
22/07/2011 17:05:00	TASTEGGIO	0	0	10000	36005	107985	0	0	0.09	0.09	-44500	
22/07/2011 17:05:48	TASTEGGIO	0	0	10000	36005	107986	0	0	0.08	0.09	-44500	
22/07/2011 17:06:25	ALARM 401		
22/07/2011 17:09:41	ALARM 401		
22/07/2011 17:09:41	ALARM 401		
22/07/2011 17:18:30	TASTEGGIO	0	0	10000	61657	107987	0	0	0.07	0.08	44500	
22/07/2011 17:19:32	ALARM 401		
22/07/2011 17:25:08	TASTEGGIO	1	0	10000	61657	107987	220	-1	0.08	0.09	44500	
22/07/2011 17:25:32	TASTEGGIO	1	0	10000	61657	63529	222	-1	0.08	0.08	0	
22/07/2011 17:25:52	TASTEGGIO	0	1	10000	61657	63527	229	0	0.08	0.08	0	
22/07/2011 17:26:12	TASTEGGIO	0	1	10000	61657	63526	253	0	0.08	0.08	0	
22/07/2011 17:26:32	TASTEGGIO	0	1	10000	61657	63525	277	0	0.08	0.08	0	
22/07/2011 17:26:53	TASTEGGIO	0	1	10000	61657	63524	301	0	0.08	0.08	0	
22/07/2011 17:27:02	ALARM 401		
22/07/2011 17:27:05	ALARM 401		
22/07/2011 17:27:05	ALARM 401		
22/07/2011 17:27:08	ALARM 203		err.6058
22/07/2011 17:29:11	ALARM 401		
22/07/2011 17:30:09	ALARM 401		
22/07/2011 17:30:14	INIT OK
22/07/2011 17:33:14	TASTEGGIO	0	0	10000	61656	107990	0	0	0.08	0.08	-24500	
22/07/2011 17:33:41	TASTEGGIO	1	0	10000	61656	132482	220	-8	0.03	0.03	0	
22/07/2011 17:33:45	TASTEGGIO	1	0	10000	61656	132482	220	-8	0.03	0.03	0	
22/07/2011 17:34:18	ALARM 401		
22/07/2011 17:34:21	ALARM 401		
22/07/2011 17:40:38	ALARM 401		
22/07/2011 17:40:43	INIT OK
22/07/2011 17:40:43	ALARM 401		
22/07/2011 17:40:50	ALARM 401		
25/07/2011 09:44:09	ALARM 401		
25/07/2011 09:44:11	INIT OK
25/07/2011 09:44:12	ALARM 401		
25/07/2011 09:44:13	ALARM 401		
25/07/2011 09:44:14	ALARM 401		
25/07/2011 09:54:36	TASTEGGIO	0	0	10000	36004	108561	0	0	0.02	0.02	0	
25/07/2011 09:55:51	TASTEGGIO	0	0	10000	36004	108600	200	-40	0.38	0.38	0	
25/07/2011 09:56:39	TASTEGGIO	0	0	10000	61656	108076	200	-40	0.37	0.37	0	
25/07/2011 09:57:06	TASTEGGIO	1	0	10000	61656	108094	293	-23	0.15	0.15	0	
25/07/2011 09:57:29	TASTEGGIO	0	0	10000	61656	108101	237	-3	0.12	0.12	0	
25/07/2011 09:57:34	TASTEGGIO	0	0	10000	61656	108101	237	-3	0.12	0.12	0	
25/07/2011 09:57:59	TASTEGGIO	1	0	10000	61656	108113	230	0	0.10	0.10	0	
25/07/2011 09:58:22	TASTEGGIO	0	1	10000	61656	108117	238	0	0.10	0.10	0	
25/07/2011 09:58:46	TASTEGGIO	0	1	10000	61656	108123	268	-7	0.04	0.04	0	
25/07/2011 09:58:50	TASTEGGIO	0	1	10000	61656	108123	268	-7	0.04	0.04	0	
25/07/2011 09:59:47	ALARM 17	proc 12 prog 10 step 47	LavoroTerminato
25/07/2011 10:06:56	ALARM 401		
25/07/2011 10:18:16	ALARM 401		
25/07/2011 10:19:34	ALARM 401		
25/07/2011 10:24:49	ALARM 401		
25/07/2011 10:26:17	ALARM 3	proc 12 prog 31 step 36	Tondo non presente su rulliera
25/07/2011 10:27:42	ALARM 17	proc 12 prog 1 step 8	LavoroTerminato
25/07/2011 10:27:51	ALARM 17	proc 12 prog 1 step 8	LavoroTerminato
25/07/2011 10:29:13	TASTEGGIO	0	1	14000	77337	127811	268	-7	0.02	0.05	24500	
25/07/2011 10:29:43	TASTEGGIO	1	0	14000	77337	103354	191	-18	0.10	0.10	0	
25/07/2011 10:30:07	TASTEGGIO	0	1	14000	77337	103350	171	-3	0.07	0.07	0	
25/07/2011 10:30:32	TASTEGGIO	0	2	14000	77337	103348	177	0	0.07	0.07	0	
25/07/2011 10:30:57	TASTEGGIO	0	1	14000	77337	103347	205	-2	0.05	0.05	0	
25/07/2011 10:31:25	TASTEGGIO	0	2	14000	77337	103417	210	0	0.04	0.04	0	
25/07/2011 10:31:50	TASTEGGIO	0	3	14000	77337	103417	215	-1	0.04	0.04	0	
25/07/2011 10:31:55	TASTEGGIO	0	3	14000	77337	103417	215	-1	0.04	0.04	0	
25/07/2011 10:32:53	ALARM 17	proc 12 prog 10 step 47	LavoroTerminato
25/07/2011 10:47:43	TASTEGGIO	0	3	12000	36005	183211	215	-1	0.21	0.21	0	
25/07/2011 10:48:27	TASTEGGIO	0	3	12000	36005	183210	215	-1	0.22	0.22	44500	
25/07/2011 10:52:32	ALARM 401		
25/07/2011 11:21:59	ALARM 401		
25/07/2011 11:22:04	INIT OK
25/07/2011 11:22:43	ALARM 401		
25/07/2011 11:22:44	ALARM 401		
25/07/2011 11:22:47	ALARM 401		
25/07/2011 11:26:00	TASTEGGIO	0	0	12000	69497	183402	0	0	0.21	0.21	44500	
25/07/2011 11:26:14	ALARM 214	proc 12 prog 85 step 18	unable to reach final pos
