18/10/2011 08:36:18	TASTEGGIO	1	0	6000	45979	65636	112	-2	0.12	0.12	0	
18/10/2011 08:36:27	TASTEGGIO	1	0	6000	45979	89922	112	-2	0.10	0.14	-44500	
18/10/2011 08:36:51	TASTEGGIO	1	0	6000	45979	134380	111	-3	0.12	0.12	0	
18/10/2011 08:37:09	TASTEGGIO	0	1	6000	45979	134389	121	-1	0.11	0.11	0	
18/10/2011 08:37:30	TASTEGGIO	0	2	6000	45979	134395	141	-1	0.09	0.09	0	
18/10/2011 08:37:50	TASTEGGIO	0	3	6000	45979	134400	163	-7	0.04	0.04	0	
18/10/2011 08:38:01	TASTEGGIO	0	3	6000	45979	90109	163	-7	0.04	0.08	44500	
18/10/2011 08:39:51	TASTEGGIO	0	3	6000	45979	90111	163	-7	0.33	0.33	0	
18/10/2011 08:40:12	TASTEGGIO	1	0	6000	45979	90128	127	-2	0.30	0.30	0	
18/10/2011 08:40:31	TASTEGGIO	0	1	6000	45979	90130	154	-2	0.29	0.29	0	
18/10/2011 08:40:53	TASTEGGIO	0	2	6000	45979	90131	210	-9	0.19	0.19	0	
18/10/2011 08:41:14	TASTEGGIO	0	3	6000	45979	90129	231	-19	0.03	0.03	0	
18/10/2011 08:41:22	TASTEGGIO	0	3	6000	45979	90104	231	-19	0.02	0.13	-44500	
18/10/2011 08:41:45	TASTEGGIO	1	0	6000	45979	134565	110	-2	0.10	0.10	0	
18/10/2011 08:42:05	TASTEGGIO	0	1	6000	45979	134572	117	0	0.10	0.10	0	
18/10/2011 08:42:25	TASTEGGIO	0	2	6000	45979	134579	137	-2	0.09	0.09	0	
18/10/2011 08:42:46	TASTEGGIO	0	3	6000	45979	134585	161	-4	0.05	0.05	0	
18/10/2011 08:42:56	TASTEGGIO	0	3	6000	45979	90126	161	-4	0.05	0.05	0	
18/10/2011 08:44:47	TASTEGGIO	0	3	6000	45979	90203	161	-4	0.42	0.42	0	
18/10/2011 08:45:07	TASTEGGIO	1	0	6000	45979	90220	135	-2	0.40	0.40	0	
18/10/2011 08:45:27	TASTEGGIO	0	1	6000	45979	90220	173	-3	0.37	0.37	0	
18/10/2011 08:45:49	TASTEGGIO	0	2	6000	45979	90220	241	-24	0.16	0.16	0	
18/10/2011 08:46:07	TASTEGGIO	0	0	6000	45979	90220	113	-1	0.16	0.16	0	
18/10/2011 08:46:27	TASTEGGIO	0	1	6000	45979	90220	129	0	0.16	0.16	0	
18/10/2011 08:46:47	TASTEGGIO	0	2	6000	45979	90220	161	-1	0.14	0.14	0	
18/10/2011 08:46:54	TASTEGGIO	0	2	6000	45979	90200	161	-1	0.14	0.21	44500	
18/10/2011 08:47:15	TASTEGGIO	1	0	6000	45979	45737	117	-1	0.17	0.17	0	
18/10/2011 08:47:32	TASTEGGIO	0	1	6000	45979	45734	130	-1	0.18	0.18	0	
18/10/2011 08:47:52	TASTEGGIO	0	2	6000	45979	45734	168	-1	0.17	0.17	0	
18/10/2011 08:48:13	TASTEGGIO	0	3	6000	45979	45732	216	-6	0.11	0.11	0	
18/10/2011 08:48:23	TASTEGGIO	0	3	6000	45979	90025	216	-6	0.11	0.15	-44500	
18/10/2011 08:48:46	TASTEGGIO	1	0	6000	45979	134483	112	-3	0.12	0.12	0	
18/10/2011 08:48:57	TASTEGGIO	1	0	6000	45979	90198	112	-3	0.09	0.14	44500	
18/10/2011 08:49:18	TASTEGGIO	1	0	6000	45979	45740	111	0	0.11	0.11	0	
18/10/2011 08:49:35	TASTEGGIO	0	1	6000	45979	45736	119	0	0.11	0.11	0	
18/10/2011 08:49:54	TASTEGGIO	0	2	6000	45979	45733	141	-1	0.11	0.11	0	
18/10/2011 08:50:13	TASTEGGIO	0	3	6000	45979	45731	174	-1	0.11	0.11	0	
18/10/2011 08:50:34	TASTEGGIO	0	4	6000	45979	45730	218	-3	0.08	0.08	0	
18/10/2011 08:50:44	TASTEGGIO	0	4	6000	45979	90020	218	-3	0.08	0.11	-44500	
18/10/2011 08:51:07	TASTEGGIO	1	0	6000	45979	134476	109	-2	0.10	0.10	0	
18/10/2011 08:51:27	TASTEGGIO	0	1	6000	45979	134488	118	0	0.09	0.09	0	
18/10/2011 08:51:48	TASTEGGIO	0	2	6000	45979	134496	134	-2	0.08	0.08	0	
18/10/2011 08:51:58	TASTEGGIO	0	2	6000	45979	90195	134	-2	0.06	0.09	-44500	
18/10/2011 08:52:21	TASTEGGIO	1	0	6000	45979	134653	107	-1	0.08	0.08	0	
18/10/2011 08:52:32	TASTEGGIO	1	0	6000	45979	90215	107	-1	0.06	0.10	44500	
18/10/2011 08:52:53	TASTEGGIO	1	0	6000	45979	45746	108	1	0.08	0.08	0	
18/10/2011 08:53:03	TASTEGGIO	1	0	6000	45979	90028	108	1	0.06	0.10	44500	
18/10/2011 08:53:25	TASTEGGIO	1	0	6000	45979	45579	108	0	0.08	0.08	0	
18/10/2011 08:53:35	TASTEGGIO	1	0	6000	45979	90019	108	0	0.07	0.10	44500	
18/10/2011 08:53:56	TASTEGGIO	1	0	6000	45979	45570	108	-1	0.09	0.09	0	
18/10/2011 08:54:13	TASTEGGIO	0	1	6000	45979	45566	116	-1	0.09	0.09	0	
18/10/2011 08:54:31	TASTEGGIO	0	2	6000	45979	45563	134	0	0.09	0.09	0	
18/10/2011 08:54:50	TASTEGGIO	0	3	6000	45979	45558	161	0	0.08	0.08	0	
18/10/2011 08:55:00	TASTEGGIO	0	3	6000	45979	90016	161	0	0.07	0.09	44500	
18/10/2011 08:56:51	TASTEGGIO	0	3	6000	45979	90104	161	0	0.06	0.07	-44500	
18/10/2011 08:57:48	ALARM 17	proc 12 prog 10 step 47	LavoroTerminato
18/10/2011 09:31:09	TASTEGGIO	0	3	6000	45979	130581	161	0	0.18	0.33	-82000	
18/10/2011 09:31:34	TASTEGGIO	1	0	6000	45979	212561	127	-2	0.30	0.30	0	
18/10/2011 09:31:55	TASTEGGIO	0	1	6000	45979	212561	154	0	0.29	0.29	0	
18/10/2011 09:32:17	TASTEGGIO	0	2	6000	45979	212560	210	-7	0.23	0.23	0	
18/10/2011 09:32:39	TASTEGGIO	0	3	6000	45979	212560	241	-10	0.14	0.14	0	
18/10/2011 09:32:50	TASTEGGIO	0	3	6000	45979	130669	241	-10	0.13	0.14	-82000	
18/10/2011 09:33:16	TASTEGGIO	1	0	6000	45979	212644	111	1	0.14	0.14	0	
18/10/2011 09:33:36	TASTEGGIO	0	1	6000	45979	212644	125	0	0.14	0.14	0	
18/10/2011 09:33:56	TASTEGGIO	0	2	6000	45979	212645	153	0	0.13	0.13	0	
18/10/2011 09:34:17	TASTEGGIO	0	3	6000	45979	212645	189	-1	0.12	0.12	0	
18/10/2011 09:34:39	TASTEGGIO	0	4	6000	45979	212645	233	-12	0.04	0.04	0	
18/10/2011 09:34:50	TASTEGGIO	0	4	6000	45979	130665	233	-12	0.08	0.08	0	
18/10/2011 09:36:41	TASTEGGIO	0	4	6000	45979	130652	233	-12	0.04	0.05	-82000	
18/10/2011 09:38:33	TASTEGGIO	0	4	6000	45979	130655	233	-12	0.06	0.11	82800	
18/10/2011 09:38:56	TASTEGGIO	1	0	6000	45979	47897	109	0	0.09	0.09	0	
18/10/2011 09:39:15	TASTEGGIO	0	1	6000	45979	47899	116	0	0.10	0.10	0	
18/10/2011 09:39:33	TASTEGGIO	0	2	6000	45979	47898	138	0	0.09	0.09	0	
18/10/2011 09:39:53	TASTEGGIO	0	3	6000	45979	47898	162	0	0.09	0.09	0	
18/10/2011 09:40:13	TASTEGGIO	0	4	6000	45979	47897	198	-1	0.08	0.08	0	
18/10/2011 09:40:24	TASTEGGIO	0	4	6000	45979	130562	198	-1	0.04	0.09	82800	
18/10/2011 09:40:47	TASTEGGIO	1	0	6000	45979	47792	107	0	0.07	0.07	0	
18/10/2011 09:40:59	TASTEGGIO	1	0	6000	45979	130556	107	0	0.05	0.09	82800	
18/10/2011 09:41:22	TASTEGGIO	1	0	6000	45979	47796	107	0	0.08	0.08	0	
18/10/2011 09:41:33	TASTEGGIO	1	0	6000	45979	130552	107	0	0.04	0.08	82800	
18/10/2011 09:43:23	TASTEGGIO	1	0	6000	45979	130648	107	0	0.16	0.41	-82000	
18/10/2011 09:43:48	TASTEGGIO	1	0	6000	45979	212619	134	-2	0.39	0.39	0	
18/10/2011 09:44:09	TASTEGGIO	0	1	6000	45979	212622	171	-1	0.37	0.37	0	
18/10/2011 09:44:31	TASTEGGIO	0	2	6000	45979	212622	241	-11	0.25	0.25	0	
18/10/2011 09:44:53	TASTEGGIO	0	3	6000	45979	212622	270	-13	0.12	0.12	0	
18/10/2011 09:45:05	TASTEGGIO	0	3	6000	45979	130656	270	-13	0.04	0.12	-82000	
18/10/2011 09:45:30	TASTEGGIO	1	0	6000	45979	212631	110	0	0.12	0.12	0	
18/10/2011 09:45:51	TASTEGGIO	0	1	6000	45979	212631	122	0	0.12	0.12	0	
18/10/2011 09:46:11	TASTEGGIO	0	2	6000	45979	212632	146	0	0.12	0.12	0	
18/10/2011 09:46:33	TASTEGGIO	0	3	6000	45979	212632	182	0	0.12	0.12	0	
18/10/2011 09:46:55	TASTEGGIO	0	4	6000	45979	212632	230	-6	0.07	0.07	0	
18/10/2011 09:47:06	TASTEGGIO	0	4	6000	45979	130656	230	-6	0.05	0.08	-82000	
18/10/2011 09:48:57	TASTEGGIO	0	4	6000	45979	130756	230	-6	0.12	0.19	-82000	
18/10/2011 09:49:22	TASTEGGIO	1	0	6000	45979	212726	115	-4	0.19	0.19	0	
18/10/2011 09:49:43	TASTEGGIO	0	1	6000	45979	212727	134	-1	0.17	0.17	0	
18/10/2011 09:50:04	TASTEGGIO	0	2	6000	45979	212727	164	-2	0.15	0.15	0	
18/10/2011 09:50:25	TASTEGGIO	0	3	6000	45979	212727	203	-6	0.08	0.08	0	
18/10/2011 09:50:36	TASTEGGIO	0	3	6000	45979	130767	203	-6	0.06	0.09	-82000	
18/10/2011 09:51:02	TASTEGGIO	1	0	6000	45979	212732	107	0	0.09	0.09	0	
18/10/2011 09:51:23	TASTEGGIO	0	1	6000	45979	212738	116	-1	0.08	0.08	0	
18/10/2011 09:51:34	TASTEGGIO	0	1	6000	45979	130766	116	-1	0.06	0.09	-82000	
18/10/2011 09:51:59	TASTEGGIO	1	0	6000	45979	212738	107	0	0.09	0.09	0	
18/10/2011 09:52:10	TASTEGGIO	1	0	6000	45979	130758	107	0	0.06	0.08	-82000	
18/10/2011 09:54:00	TASTEGGIO	1	0	6000	45979	130649	107	0	0.08	0.08	0	
18/10/2011 09:55:51	TASTEGGIO	1	0	6000	45979	130759	107	0	0.07	0.07	0	
18/10/2011 09:57:42	TASTEGGIO	1	0	6000	45979	130759	107	0	0.07	0.07	0	
18/10/2011 09:59:33	TASTEGGIO	1	0	6000	45979	130652	107	0	0.08	0.10	82800	
18/10/2011 09:59:56	TASTEGGIO	1	0	6000	45979	47923	108	0	0.09	0.09	0	
18/10/2011 10:00:07	TASTEGGIO	1	0	6000	45979	130570	108	0	0.07	0.08	82800	
18/10/2011 10:01:59	TASTEGGIO	1	0	6000	45979	130756	108	0	0.05	0.12	82800	
18/10/2011 10:02:22	TASTEGGIO	1	0	6000	45979	47989	110	-1	0.11	0.11	0	
18/10/2011 10:02:41	TASTEGGIO	0	1	6000	45979	47990	120	3	0.13	0.13	0	
18/10/2011 10:02:59	TASTEGGIO	0	2	6000	45979	47993	150	-1	0.12	0.12	0	
18/10/2011 10:03:20	TASTEGGIO	0	3	6000	45979	47991	183	0	0.11	0.11	0	
18/10/2011 10:03:41	TASTEGGIO	0	4	6000	45979	47995	223	-1	0.09	0.09	0	
18/10/2011 10:03:52	TASTEGGIO	0	4	6000	45979	130665	223	-1	0.03	0.08	82800	
18/10/2011 10:05:43	TASTEGGIO	0	4	6000	45979	130957	223	-1	0.05	0.05	0	
18/10/2011 10:07:34	TASTEGGIO	0	4	6000	45979	130650	223	-1	0.09	0.09	0	
18/10/2011 10:09:25	TASTEGGIO	0	4	6000	45979	130644	223	-1	0.04	0.04	82800	
18/10/2011 10:11:16	TASTEGGIO	0	4	6000	45979	130647	223	-1	0.07	0.09	-82000	
18/10/2011 10:13:07	TASTEGGIO	0	4	6000	45979	130646	223	-1	0.06	0.06	0	
18/10/2011 10:14:57	TASTEGGIO	0	4	6000	45979	130754	223	-1	0.12	0.30	-82000	
18/10/2011 10:15:22	TASTEGGIO	1	0	6000	45979	212728	125	-2	0.28	0.28	0	
18/10/2011 10:15:42	TASTEGGIO	0	1	6000	45979	212728	151	-1	0.27	0.27	0	
18/10/2011 10:16:05	TASTEGGIO	0	2	6000	45979	212728	203	-6	0.21	0.21	0	
18/10/2011 10:16:26	TASTEGGIO	0	3	6000	45979	212728	231	-11	0.10	0.10	0	
18/10/2011 10:16:38	TASTEGGIO	0	3	6000	45979	130761	231	-11	0.08	0.11	-82000	
18/10/2011 10:17:03	TASTEGGIO	1	0	6000	45979	212728	109	0	0.10	0.10	0	
18/10/2011 10:17:24	TASTEGGIO	0	1	6000	45979	212731	118	0	0.10	0.10	0	
18/10/2011 10:17:44	TASTEGGIO	0	2	6000	45979	212731	138	0	0.10	0.10	0	
18/10/2011 10:18:06	TASTEGGIO	0	3	6000	45979	212731	168	0	0.10	0.10	0	
18/10/2011 10:18:27	TASTEGGIO	0	4	6000	45979	212731	208	0	0.09	0.09	0	
18/10/2011 10:18:39	TASTEGGIO	0	4	6000	45979	130761	208	0	0.06	0.10	-82000	
18/10/2011 10:20:30	TASTEGGIO	0	4	6000	45979	130759	208	0	0.18	0.30	-82000	
18/10/2011 10:20:56	TASTEGGIO	1	0	6000	45979	212728	125	-1	0.28	0.28	0	
18/10/2011 10:21:16	TASTEGGIO	0	1	6000	45979	212729	151	-3	0.27	0.27	0	
18/10/2011 10:21:38	TASTEGGIO	0	2	6000	45979	212730	203	-6	0.22	0.22	0	
18/10/2011 10:22:01	TASTEGGIO	0	3	6000	45979	212730	256	-16	0.08	0.08	0	
18/10/2011 10:22:12	TASTEGGIO	0	3	6000	45979	130772	256	-16	0.14	0.14	0	
18/10/2011 10:22:36	TASTEGGIO	1	0	6000	45979	130777	111	-1	0.11	0.11	0	
18/10/2011 10:22:56	TASTEGGIO	0	1	6000	45979	130777	119	-1	0.09	0.09	0	
18/10/2011 10:23:04	TASTEGGIO	0	1	6000	45979	130767	119	-1	0.10	0.10	0	
18/10/2011 10:23:27	TASTEGGIO	1	0	6000	45979	130771	108	0	0.10	0.10	0	
18/10/2011 10:23:49	TASTEGGIO	0	1	6000	45979	130772	118	0	0.09	0.09	0	
18/10/2011 10:23:56	TASTEGGIO	0	1	6000	45979	130765	118	0	0.09	0.09	0	
18/10/2011 10:24:54	ALARM 17	proc 12 prog 10 step 47	LavoroTerminato
18/10/2011 13:32:17	TASTEGGIO	0	1	5500	44019	84260	118	0	0.06	0.06	0	
18/10/2011 13:34:08	TASTEGGIO	0	1	5500	44019	84485	118	0	0.12	0.12	0	
18/10/2011 13:34:32	TASTEGGIO	1	0	5500	44019	84520	227	-20	0.07	0.07	0	
18/10/2011 13:34:39	TASTEGGIO	1	0	5500	44019	84488	227	-20	0.06	0.07	24500	
18/10/2011 13:36:30	TASTEGGIO	1	0	5500	44019	84490	227	-20	0.09	0.11	-24500	
18/10/2011 13:36:55	TASTEGGIO	1	0	5500	44019	108943	225	-23	0.12	0.12	0	
18/10/2011 13:37:17	TASTEGGIO	0	1	5500	44019	108956	211	-19	0.10	0.10	0	
18/10/2011 13:37:39	TASTEGGIO	0	1	5500	44019	108965	202	-15	0.05	0.05	0	
18/10/2011 13:37:48	TASTEGGIO	0	1	5500	44019	84506	202	-15	0.06	0.11	24500	
18/10/2011 13:38:14	TASTEGGIO	1	0	5500	44019	60038	225	-11	0.02	0.02	0	
18/10/2011 13:38:23	TASTEGGIO	1	0	5500	44019	84345	225	-11	0.05	0.05	0	
18/10/2011 13:40:14	TASTEGGIO	1	0	5500	44019	84481	225	-11	0.08	0.09	-24500	
18/10/2011 13:40:40	TASTEGGIO	1	0	5500	44019	108932	223	-17	0.07	0.07	0	
18/10/2011 13:40:49	TASTEGGIO	1	0	5500	44019	84501	223	-17	0.05	0.05	0	
18/10/2011 13:42:40	TASTEGGIO	1	0	5500	44019	84487	223	-17	0.17	0.17	0	
18/10/2011 13:43:04	TASTEGGIO	1	0	5500	44019	84504	233	-17	0.04	0.04	0	
18/10/2011 13:43:11	TASTEGGIO	1	0	5500	44019	84487	233	-17	0.03	0.04	-24500	
18/10/2011 13:45:01	TASTEGGIO	1	0	5500	44019	84482	233	-17	0.05	0.08	-44500	
18/10/2011 13:46:53	TASTEGGIO	1	0	5500	44019	84486	233	-17	0.01	0.05	44500	
18/10/2011 13:48:43	TASTEGGIO	1	0	5500	44019	84489	233	-17	0.13	0.18	-24500	
18/10/2011 13:49:09	TASTEGGIO	1	0	5500	44019	108970	234	-19	0.01	0.01	0	
18/10/2011 13:49:18	TASTEGGIO	1	0	5500	44019	84508	234	-19	0.02	0.06	-44500	
18/10/2011 13:51:09	TASTEGGIO	1	0	5500	44019	84483	234	-19	0.15	0.15	-24500	
18/10/2011 13:51:35	TASTEGGIO	1	0	5500	44019	108937	231	-20	0.03	0.03	0	
18/10/2011 13:51:44	TASTEGGIO	1	0	5500	44019	84505	231	-20	0.05	0.10	24500	
18/10/2011 13:52:09	TASTEGGIO	1	0	5500	44019	60031	224	-6	0.03	0.03	0	
18/10/2011 13:52:19	TASTEGGIO	1	0	5500	44019	84343	224	-6	0.01	0.04	-44500	
18/10/2011 13:54:09	TASTEGGIO	1	0	5500	44019	84486	224	-6	0.07	0.09	-24500	
18/10/2011 13:54:34	TASTEGGIO	1	0	5500	44019	108933	223	-15	0.06	0.06	0	
18/10/2011 13:54:44	TASTEGGIO	1	0	5500	44019	84503	223	-15	0.05	0.09	24500	
18/10/2011 13:55:09	TASTEGGIO	1	0	5500	44019	60036	223	-7	0.02	0.02	0	
18/10/2011 13:55:19	TASTEGGIO	1	0	5500	44019	84346	223	-7	0.02	0.03	44500	
18/10/2011 13:57:09	TASTEGGIO	1	0	5500	44019	84484	223	-7	0.08	0.08	-24500	
18/10/2011 13:59:00	TASTEGGIO	1	0	5500	44019	84483	223	-7	0.02	0.09	44500	
18/10/2011 13:59:25	TASTEGGIO	1	0	5500	44019	40036	223	-4	0.07	0.07	0	
18/10/2011 13:59:35	TASTEGGIO	1	0	5500	44019	84341	223	-4	0.03	0.07	44500	
18/10/2011 14:01:26	TASTEGGIO	1	0	5500	44019	84489	223	-4	0.09	0.14	24500	
18/10/2011 14:01:51	TASTEGGIO	1	0	5500	44019	60025	229	-7	0.07	0.07	0	
18/10/2011 14:02:00	TASTEGGIO	1	0	5500	44019	84342	229	-7	0.05	0.09	-24500	
18/10/2011 14:02:26	TASTEGGIO	1	0	5500	44019	108787	223	-17	0.06	0.06	0	
18/10/2011 14:02:36	TASTEGGIO	1	0	5500	44019	84493	223	-17	0.13	0.15	24500	
18/10/2011 14:03:01	TASTEGGIO	1	0	5500	44019	60026	231	-5	0.11	0.11	0	
18/10/2011 14:03:11	TASTEGGIO	1	0	5500	44019	84340	231	-5	0.09	0.11	44500	
18/10/2011 14:03:36	TASTEGGIO	1	0	5500	44019	39900	225	-2	0.09	0.09	0	
18/10/2011 14:03:56	TASTEGGIO	0	1	5500	44019	39895	232	-1	0.07	0.07	0	
18/10/2011 14:04:06	TASTEGGIO	0	1	5500	44019	84332	232	-1	0.06	0.08	24500	
18/10/2011 14:05:55	TASTEGGIO	0	1	5500	44019	84490	232	-1	0.07	0.08	-44500	
18/10/2011 14:07:46	TASTEGGIO	0	1	5500	44019	84587	232	-1	0.10	0.11	44500	
18/10/2011 14:08:11	TASTEGGIO	1	0	5500	44019	40142	225	-2	0.09	0.09	0	
18/10/2011 14:08:32	TASTEGGIO	0	1	5500	44019	40138	232	0	0.08	0.08	0	
18/10/2011 14:08:43	TASTEGGIO	0	1	5500	44019	84442	232	0	0.08	0.09	24500	
18/10/2011 14:09:07	TASTEGGIO	1	0	5500	44019	59990	223	-5	0.04	0.04	0	
18/10/2011 14:09:17	TASTEGGIO	1	0	5500	44019	84437	223	-5	0.05	0.07	-44500	
18/10/2011 14:11:08	TASTEGGIO	1	0	5500	44019	84487	223	-5	0.07	0.10	24500	
18/10/2011 14:11:33	TASTEGGIO	1	0	5500	44019	60029	224	-6	0.04	0.04	0	
18/10/2011 14:11:42	TASTEGGIO	1	0	5500	44019	84341	224	-6	0.03	0.04	24500	
18/10/2011 14:13:33	TASTEGGIO	1	0	5500	44019	84485	224	-6	0.08	0.17	44500	
18/10/2011 14:13:58	TASTEGGIO	1	0	5500	44019	40039	233	-3	0.15	0.15	0	
18/10/2011 14:14:20	TASTEGGIO	0	1	5500	44019	40032	246	-1	0.13	0.13	0	
18/10/2011 14:14:30	TASTEGGIO	0	1	5500	44019	84344	246	-1	0.07	0.14	44500	
18/10/2011 14:14:55	TASTEGGIO	1	0	5500	44019	39901	229	0	0.13	0.13	0	
18/10/2011 14:15:17	TASTEGGIO	0	1	5500	44019	39896	241	0	0.13	0.13	0	
18/10/2011 14:15:39	TASTEGGIO	0	2	5500	44019	39891	267	-2	0.11	0.11	0	
18/10/2011 14:16:00	TASTEGGIO	0	3	5500	44019	39891	294	-7	0.05	0.05	0	
18/10/2011 14:16:10	TASTEGGIO	0	3	5500	44019	84334	294	-7	0.04	0.07	-44500	
18/10/2011 14:18:00	TASTEGGIO	0	3	5500	44019	84485	294	-7	0.18	0.18	0	
18/10/2011 14:18:24	TASTEGGIO	1	0	5500	44019	84503	234	-18	0.02	0.02	0	
18/10/2011 14:18:32	TASTEGGIO	1	0	5500	44019	84485	234	-18	0.02	0.03	24500	
18/10/2011 14:20:23	TASTEGGIO	1	0	5500	44019	84484	234	-18	0.09	0.12	24500	
18/10/2011 14:20:48	TASTEGGIO	1	0	5500	44019	60030	227	-8	0.06	0.06	0	
18/10/2011 14:20:57	TASTEGGIO	1	0	5500	44019	84344	227	-8	0.04	0.07	44500	
18/10/2011 14:22:48	TASTEGGIO	1	0	5500	44019	84485	227	-8	0.02	0.08	-44500	
18/10/2011 14:24:39	TASTEGGIO	1	0	5500	44019	84486	227	-8	0.15	0.15	0	
18/10/2011 14:25:02	TASTEGGIO	1	0	5500	44019	84504	231	-14	0.04	0.04	0	
18/10/2011 14:25:10	TASTEGGIO	1	0	5500	44019	84486	231	-14	0.03	0.05	44500	
18/10/2011 14:27:00	TASTEGGIO	1	0	5500	44019	84480	231	-14	0.12	0.12	-24500	
18/10/2011 14:27:25	TASTEGGIO	1	0	5500	44019	108934	227	-18	0.05	0.05	0	
18/10/2011 14:27:35	TASTEGGIO	1	0	5500	44019	84499	227	-18	0.03	0.06	-24500	
18/10/2011 14:29:25	TASTEGGIO	1	0	5500	44019	84483	227	-18	0.05	0.13	-44500	
18/10/2011 14:29:51	TASTEGGIO	1	0	5500	44019	128948	228	-14	0.04	0.04	0	
18/10/2011 14:30:01	TASTEGGIO	1	0	5500	44019	84495	228	-14	0.09	0.12	24500	
18/10/2011 14:30:27	TASTEGGIO	1	0	5500	44019	60028	227	-5	0.07	0.07	0	
18/10/2011 14:30:36	TASTEGGIO	1	0	5500	44019	84342	227	-5	0.05	0.08	24500	
18/10/2011 14:32:31	TASTEGGIO	1	0	5500	44019	84479	227	-5	0.06	0.09	-44500	
18/10/2011 14:32:57	TASTEGGIO	1	0	5500	44019	128943	223	-21	0.09	0.09	0	
18/10/2011 14:33:19	TASTEGGIO	0	1	5500	44019	128949	214	-19	0.06	0.06	0	
18/10/2011 14:33:29	TASTEGGIO	0	1	5500	44019	84495	214	-19	0.06	0.07	-44500	
18/10/2011 14:35:20	TASTEGGIO	0	1	5500	44019	84483	214	-19	0.04	0.04	44500	
18/10/2011 14:37:15	TASTEGGIO	0	1	5500	44019	84485	214	-19	0.15	0.15	0	
18/10/2011 14:37:40	TASTEGGIO	1	0	5500	44019	84500	231	-19	0.03	0.03	0	
18/10/2011 14:37:47	TASTEGGIO	1	0	5500	44019	84483	231	-19	0.03	0.12	44500	
18/10/2011 14:38:11	TASTEGGIO	1	0	5500	44019	40041	227	-4	0.06	0.06	0	
18/10/2011 14:38:21	TASTEGGIO	1	0	5500	44019	84336	227	-4	0.02	0.10	-24500	
