12/10/2011 11:10:45	TASTEGGIO	1	0	5000	42060	110647	50	0	0.08	0.08	0	
12/10/2011 11:11:08	TASTEGGIO	0	1	5000	42060	110647	58	0	0.07	0.07	0	
12/10/2011 11:11:16	TASTEGGIO	0	1	5000	42060	110650	58	0	0.08	0.08	-44500	
12/10/2011 11:11:40	TASTEGGIO	1	0	5000	42060	155085	50	-8	0.04	0.04	0	
12/10/2011 11:11:50	TASTEGGIO	1	0	5000	42060	110769	50	-8	0.07	0.08	24500	
12/10/2011 11:12:14	TASTEGGIO	1	0	5000	42060	86341	50	0	0.06	0.06	0	
12/10/2011 11:12:23	TASTEGGIO	1	0	5000	42060	110646	50	0	0.05	0.05	0	
12/10/2011 11:14:15	TASTEGGIO	1	0	5000	42060	110786	50	0	0.19	0.19	0	
12/10/2011 11:14:37	TASTEGGIO	1	0	5000	42060	110789	58	-6	0.14	0.14	0	
12/10/2011 11:14:45	TASTEGGIO	1	0	5000	42060	110784	58	-6	0.14	0.16	-44500	
12/10/2011 11:15:09	TASTEGGIO	1	0	5000	42060	155216	56	-6	0.11	0.11	0	
12/10/2011 11:15:19	TASTEGGIO	1	0	5000	42060	110775	56	-6	0.11	0.11	0	
12/10/2011 11:15:41	TASTEGGIO	1	0	5000	42060	110778	52	-2	0.10	0.10	0	
12/10/2011 11:16:02	TASTEGGIO	0	1	5000	42060	110778	61	-2	0.08	0.08	0	
12/10/2011 11:16:22	TASTEGGIO	0	2	5000	42060	110779	70	-8	0.02	0.02	0	
12/10/2011 11:16:30	TASTEGGIO	0	2	5000	42060	110775	70	-8	0.02	0.06	-44500	
12/10/2011 11:18:23	TASTEGGIO	0	2	5000	42060	110694	70	-8	0.12	0.20	-44500	
12/10/2011 11:18:47	TASTEGGIO	1	0	5000	42060	155123	59	-7	0.14	0.14	0	
12/10/2011 11:18:57	TASTEGGIO	1	0	5000	42060	110693	59	-7	0.10	0.16	-44500	
12/10/2011 11:19:21	TASTEGGIO	1	0	5000	42060	155123	56	-1	0.13	0.13	0	
12/10/2011 11:19:31	TASTEGGIO	1	0	5000	42060	110683	56	-1	0.09	0.14	-44500	
12/10/2011 11:19:56	TASTEGGIO	1	0	5000	42060	155116	55	0	0.13	0.13	0	
12/10/2011 11:20:15	TASTEGGIO	0	1	5000	42060	155117	67	-2	0.11	0.11	0	
12/10/2011 11:20:37	TASTEGGIO	0	2	5000	42060	155118	85	-8	0.03	0.03	0	
12/10/2011 11:20:47	TASTEGGIO	0	2	5000	42060	110681	85	-8	0.06	0.09	44500	
12/10/2011 11:21:09	TASTEGGIO	1	0	5000	42060	66231	51	-1	0.07	0.07	0	
12/10/2011 11:21:19	TASTEGGIO	1	0	5000	42060	110553	51	-1	0.03	0.08	44500	
12/10/2011 11:21:40	TASTEGGIO	1	0	5000	42060	66112	50	-1	0.07	0.07	0	
12/10/2011 11:21:50	TASTEGGIO	1	0	5000	42060	110544	50	-1	0.03	0.06	44500	
12/10/2011 11:23:42	TASTEGGIO	1	0	5000	42060	110785	50	-1	0.14	0.23	44500	
12/10/2011 11:24:03	TASTEGGIO	1	0	5000	42060	66335	61	3	0.21	0.21	0	
